longi,lat,polyid,fireid,jd,lct,genLC,pcttree,pctherb,pctbare,area,bmass,CO,NOx,NO,NO2,NH3,SO2,NMOC,PM25,PM10,OC,BC
-121.7733764648,36.3421096802,7588,10139,210,9,1,12.2181816101,65.0363616943,23.2000007629,1133416.25,2.1880033016,156234.859375,9671.681640625,5356.6245117188,7985.3374023438,1388.7543945313,2231.9267578125,69933.703125,17781.015625,17855.4140625,6447.7880859375,917.5698852539
-121.7791290283,36.3302192688,7589,10139,210,8,2,35.0958900452,56.6712341309,8.7123289108,1822751,2.7609057426,337173.71875,18343.2578125,3874.9814453125,12983.705078125,6038.9326171875,3422.0620117188,124804.6015625,35730.3515625,57369.85546875,18620.04296875,6592.5009765625
-121.765953064,36.3310165405,7590,10139,210,9,1,24.4666671753,63.8533325195,12.2666664124,1824928.5,2.5013992786,287587.09375,17803.01171875,9860.1298828125,14698.8984375,2556.3298339844,4108.3872070313,128729.46875,32730.15234375,32867.09765625,11868.673828125,1689.0037841797
-121.7964706421,36.3378219604,7591,10139,210,1,6,43.4655189514,49.4137916565,7.7241377831,1371309,6.2591028214,961314.375,16823.001953125,8154.0053710938,20084.603515625,10042.3017578125,9441.48046875,423150.03125,153638.625,157930.21875,65232.04296875,4806.5717773438
-121.7874069214,36.3448257446,7592,10139,210,8,2,22.5322589874,70.4032287598,7.6129031181,1635194.25,2.7960572243,306330.5,16665.29296875,3520.5141601563,11796.0087890625,5486.5161132813,3109.0256347656,113387.9921875,32461.88671875,52121.8984375,16916.7578125,5989.4458007813
-121.7783508301,36.3724327087,7593,10139,210,9,1,24.64935112,67.8311691284,8.0779218674,1927513.125,2.6192333698,318062.25,19689.56640625,10904.9912109375,16256.513671875,2827.2197265625,4543.74609375,142370.71875,36198.5078125,36349.96875,13126.376953125,1867.9844970703
-121.7753295898,36.3617324829,7594,10139,210,9,1,14.6909093857,76.1999969482,9.6909093857,1410471.25,2.5742123127,228743.703125,14160.3251953125,7842.6416015625,11691.3447265625,2033.2772216797,3267.7673339844,102390.046875,26033.212890625,26142.138671875,9440.2158203125,1343.4155273438
-121.7607574463,36.3638572693,7595,10139,210,9,1,14.1914892197,72.1914901733,14.2127656937,1189947.75,2.4465386868,183408.953125,11353.8876953125,6288.3071289063,9374.2353515625,1630.3018798828,2620.1279296875,82097.34375,20873.68359375,20961.0234375,7569.2578125,1077.1636962891
-121.772026062,36.3519477844,7596,10139,210,9,1,17.7454547882,67.6363601685,15.1999998093,1307688.5,2.4181838036,199220.5625,12332.7021484375,6830.4194335938,10182.3837890625,1770.8494873047,2846.0080566406,89174.921875,22673.197265625,22768.064453125,8221.80078125,1170.0255126953
-121.7574386597,36.3535423279,7597,10139,210,9,1,15.9056606293,74.2452850342,10.4528303146,1247176.25,2.5532550812,200614.625,12419.0009765625,6878.2158203125,10253.6357421875,1783.2410888672,2865.9233398438,89798.9296875,22831.85546875,22927.38671875,8279.333984375,1178.212890625
-121.7362518311,36.3744812012,7598,10139,210,8,2,24.3950614929,66.8271636963,9.3333330154,1990066.75,2.7445120811,365938.09375,19908.123046875,4205.5571289063,14091.345703125,6554.115234375,3713.9982910156,135451.703125,38778.51171875,62264.08984375,20208.51953125,7154.908203125
-121.7922210693,36.3738670349,7599,10139,210,9,1,15.4065933228,66.626373291,18.5274734497,2028725.625,2.3233377934,296945.125,18382.318359375,10180.9765625,15177.1962890625,2639.5124511719,4242.0737304688,132918.296875,33795.18359375,33936.58984375,12254.8779296875,1743.9636230469
-110.4536514282,43.3135414124,7600,10157,210,10,1,19.1607151031,69.625,11.75,1220257.75,1.2181400061,93646.0234375,5797.134765625,3210.720703125,4786.3525390625,832.4090576172,1337.8004150391,41917.7421875,10657.80859375,10702.4033203125,3864.7563476563,549.9845581055
-110.4424819946,43.3148765564,7601,10157,210,10,1,28.8166675568,57.5833320618,14.1666669846,1258366.25,1.1854079962,93975.671875,5817.5419921875,3222.0234375,4803.201171875,835.3393554688,1342.5096435547,42065.3046875,10695.3271484375,10740.0771484375,3878.361328125,551.920715332
-110.4625167847,43.3045692444,7602,10157,210,10,1,20.6119403839,67.6417922974,12.3134326935,1463276.25,1.2108412981,111623.1015625,6910.001953125,3827.0778808594,5705.1811523438,992.2053833008,1594.6157226563,49964.62890625,12703.7734375,12756.92578125,4606.6674804688,655.5643310547
-110.4478683472,43.3027648926,7603,10157,210,8,2,28.8947372437,55.7894744873,15.8245611191,1203683.5,2.5478093624,205472.65625,11178.326171875,2361.4020996094,7912.23046875,3680.107421875,2085.3942871094,76055.5546875,21773.96875,34961.015625,11346.998046875,4017.4504394531
-110.4320373535,43.3140449524,7604,10157,210,10,1,28,57.9464302063,14.571428299,1231586.5,1.1791850328,91492.9140625,5663.8471679688,3136.8996582031,4676.3041992188,813.270324707,1307.0415039063,40953.96875,10412.763671875,10456.33203125,3775.8974609375,537.3392944336
-110.5863723755,41.0476226807,7605,10165,210,10,1,20.9200000763,62.4599990845,17.1200008392,1095716.625,1.1439735889,78968.6640625,4888.5366210938,2707.4973144531,4036.1762695313,701.9436645508,1128.1237792969,35347.87890625,8987.38671875,9024.990234375,3259.0239257813,463.7842102051
-110.5485992432,41.0290870667,7606,10165,210,10,1,34.1568641663,56.2156867981,10.1764707565,1059755,1.2399113178,82782.1328125,5124.6083984375,2838.2451171875,4231.0874023438,735.8412475586,1182.6020507813,37054.86328125,9421.396484375,9460.81640625,3416.4057617188,486.1808166504
-110.5987243652,41.0380783081,7607,10165,210,10,1,24.890411377,64.8356170654,10.7808218002,1746939.125,1.2310413122,135484.921875,8387.162109375,4645.197265625,6924.7846679688,1204.3104248047,1935.4987792969,60645.6328125,15419.4736328125,15483.990234375,5591.4404296875,795.7051391602
-110.5740356445,41.0343475342,7608,10165,210,10,1,25.2000007629,59.4333343506,15.8333330154,1279626.5,1.1611694098,93609.3828125,5794.8666992188,3209.4645996094,4784.4790039063,832.0833129883,1337.2768554688,41901.33984375,10653.638671875,10698.21484375,3863.2438964844,549.7693481445
-110.5614471436,41.0305709839,7609,10165,210,10,1,30.4202899933,56.2173919678,13.7971010208,1553116.375,1.1886690855,116306.90625,7199.9516601563,3987.6655273438,5944.5756835938,1033.8392333984,1661.5272216797,52061.19140625,13236.8349609375,13292.2177734375,4799.9672851563,683.0723266602
-110.5603027344,41.0436782837,7610,10165,210,10,1,24.6153850555,53.4230766296,22.5192298889,1041409.125,1.0706877708,70246.515625,4348.5942382813,2408.4519042969,3590.3774414063,624.4134521484,1003.5215454102,31443.677734375,7994.72265625,8028.1723632813,2899.0625,412.5588684082
-110.572555542,41.0457954407,7611,10165,210,10,1,17.1020412445,57.1224479675,26.3061218262,944145.6875,1.0183600187,60573.2578125,3749.7729492188,2076.7973632813,3095.9665527344,538.428894043,865.3322143555,27113.744140625,6893.8129882813,6922.6577148438,2499.8483886719,355.7476806641
-110.5869979858,41.0370597839,7612,10165,210,10,1,16.2545452118,63.4545440674,20.7454547882,1150007.75,1.093608737,79232.484375,4904.8686523438,2716.5424804688,4049.6604003906,704.2887573242,1131.892578125,35465.97265625,9017.412109375,9055.140625,3269.912109375,465.3336486816
-111.064414978,40.6978874207,7613,10178,210,10,1,17.6595745087,43.702129364,39.1489372253,767590.8125,0.8418825865,40711.9453125,2520.2631835938,1395.8381347656,2080.8327636719,361.8839416504,581.5991821289,18223.44140625,4633.4072265625,4652.7934570313,1680.1754150391,239.1018981934
-111.0489044189,40.6918678284,7614,10178,210,10,1,29.1666660309,39.8095245361,31.5,757046.75,0.9463533759,45135.32421875,2794.091796875,1547.4968261719,2306.9167480469,401.202911377,644.7904052734,20203.431640625,5136.8305664063,5158.3232421875,1862.7277832031,265.0805053711
-111.0266952515,40.7042312622,7615,10178,210,10,1,7.536585331,48.3902435303,44.5853652954,633751.875,0.767316103,30636.146484375,1896.5231933594,1050.3820800781,1565.8474121094,272.3213195801,437.6592102051,13713.3232421875,3486.6853027344,3501.2736816406,1264.3488769531,179.926574707
-111.0521011353,40.7008552551,7616,10178,210,10,1,20.0400009155,42.8800010681,37.6199989319,795919.5,0.8632624745,43286.5078125,2679.6413574219,1484.1090087891,2212.4213867188,384.7689819336,618.3786010742,19375.865234375,4926.4169921875,4947.0288085938,1786.4272460938,254.222366333
-111.0388641357,40.7026405334,7617,10178,210,10,1,12.5102043152,48.6122436523,39.4897956848,772505.9375,0.8386000395,40812.8828125,2526.51171875,1399.298828125,2085.9916992188,362.7811584473,583.0411376953,18268.623046875,4644.89453125,4664.3291015625,1684.3410644531,239.6946868896
-110.6126327515,34.3437232971,7618,10181,210,9,1,25.8999996185,63.5,11.125,954287.625,2.5319867134,152223.34375,9423.349609375,5219.0864257813,7780.3046875,1353.0964355469,2174.6188964844,68138.0703125,17324.46875,17396.951171875,6282.2329101563,894.0101928711
-110.6340103149,34.3464431763,7619,10181,210,10,1,11.3902435303,58.9756088257,30.1951217651,750032.1875,0.9654194117,45618.0234375,2823.9729003906,1564.0466308594,2331.587890625,405.493560791,651.6860351563,20419.498046875,5191.7661132813,5213.48828125,1882.6486816406,267.9153747559
-110.6144256592,34.3346710205,7620,10181,210,9,1,30.6666660309,61.1282043457,8.7179489136,972130.8125,2.599814415,159223.65625,9856.703125,5459.09765625,8138.0986328125,1415.3214111328,2274.6235351563,71271.546875,18121.169921875,18196.98828125,6571.134765625,935.1231079102
-110.6234130859,34.3451309204,7621,10181,210,10,1,18.4117641449,60.764705658,21.4411773682,780686.25,1.0863010883,53427.80078125,3307.435546875,1831.8104248047,2730.7541503906,474.9137878418,763.2543334961,23915.30078125,6080.5922851563,6106.0346679688,2204.9567871094,313.7823181152
-110.6217803955,34.3539199829,7622,10181,210,10,1,11.3888893127,62.3888893127,26.9166660309,780309.3125,1.0122311115,49760.765625,3080.4282226563,1706.0832519531,2543.3276367188,442.3178710938,710.867980957,22273.865234375,5663.2490234375,5686.9438476563,2053.6186523438,292.2457580566
-104.7347335815,35.3698234558,7623,10208,210,10,1,2.8846154213,59.8269233704,37.8653831482,902536.375,0.8604022861,48922.296875,3028.5229492188,1677.3358154297,2500.4729003906,434.8648376465,698.8898925781,21898.552734375,5567.8232421875,5591.119140625,2019.0152587891,287.3214416504
-104.7481842041,35.3676834106,7624,10208,210,10,1,2.5849056244,65.2264175415,32.7547187805,978381.375,0.9303714037,57346.26171875,3550.0065917969,1966.1573486328,2931.0310058594,509.7445068359,819.2321777344,25669.27734375,6526.5502929688,6553.857421875,2366.6706542969,336.795501709
-104.7321166992,35.3598747253,7625,10208,210,10,1,4.0740742683,67.6296310425,28.8333339691,1034504.125,0.9837748408,64116.3046875,3969.1047363281,2198.2734375,3277.0554199219,569.922668457,915.9472045898,28699.681640625,7297.0458984375,7327.5776367188,2646.0698242188,376.5560913086
-104.7455673218,35.3576927185,7626,10208,210,10,1,3.2978723049,69.8723373413,27.3404254913,1060373.25,1.0038952827,67063.734375,4151.564453125,2299.3278808594,3427.7019042969,596.1220703125,958.0532836914,30019.00390625,7632.4921875,7664.4262695313,2767.7094726563,393.8663635254
-106.6491317749,40.9741897583,7627,10120,210,10,1,20.3207550049,38.9245300293,41.3018875122,790539.4375,0.8128453493,40482.9375,2506.0866699219,1387.9864501953,2069.1279296875,359.8483581543,578.3276977539,18120.93359375,4607.3442382813,4626.6215820313,1670.7243652344,237.756942749
-106.663230896,40.9732666016,7628,10120,210,8,2,29.5733337402,49.0133323669,21.8799991608,1431861.625,2.3643584251,226824.078125,12339.9072265625,2606.7839355469,8734.419921875,4062.5209960938,2302.0952148438,83958.765625,24036.580078125,38593.94921875,12526.1064453125,4434.9184570313
-106.6666030884,40.9496421814,7629,10152,210,8,2,36.5166664124,48.4166679382,15.6499996185,1280004.25,2.5553042889,219143.625,11922.0673828125,2518.5163574219,8438.6640625,3924.9604492188,2224.1442871094,81115.8515625,23222.681640625,37287.125,12101.9619140625,4284.7485351563
-106.653175354,40.9553070068,7630,10152,210,10,1,28.652173996,47.4130439758,24.3695659637,949064.1875,1.0436148643,62398.82421875,3862.7844238281,2139.3881835938,3189.2731933594,554.6561889648,891.4117431641,27930.90234375,7101.5805664063,7131.2939453125,2575.1892089844,366.4692687988
-106.6547622681,40.9464302063,7631,10152,210,10,1,32.4888877869,45.4666671753,22.5555553436,896250.4375,1.0695502758,60390.84765625,3738.4812011719,2070.5434570313,3086.6435546875,536.8075561523,862.7263793945,27032.095703125,6873.0537109375,6901.8110351563,2492.3205566406,354.6763916016
-106.462638855,40.916973114,7632,10153,210,10,1,19.1142864227,46.0857124329,35.442855835,1209167.875,0.8945439458,68144.1953125,4218.4501953125,2336.3723144531,3482.9252929688,605.7261352539,973.4883422852,30502.638671875,7755.4580078125,7787.9067382813,2812.2998046875,400.2119140625
-106.4526290894,40.9209327698,7633,10153,210,10,1,19.4705886841,47.5686264038,33.4705886841,863988.6875,0.919778049,50064.703125,3099.2436523438,1716.5041503906,2558.8625488281,445.0195617676,715.2100830078,22409.916015625,5697.83984375,5721.6806640625,2066.1623535156,294.0307922363
-110.3156890869,43.2618942261,7634,10156,210,10,1,15.0833330154,76.2916641235,9.2708330154,1082386,1.2536649704,85487.8125,5292.1030273438,2931.0107421875,4369.376953125,759.8916625977,1221.2545166016,38265.9765625,9729.3271484375,9770.0361328125,3528.068359375,502.0712890625
-110.299949646,43.2640419006,7635,10156,210,10,1,19.1111106873,70.888885498,10.4888887405,1001417.75,1.2347999811,77902.6875,4822.5473632813,2670.9494628906,3981.6931152344,692.4683227539,1112.8955078125,34870.7265625,8866.068359375,8903.1640625,3215.0314941406,457.5237121582
-110.3063964844,43.2582588196,7636,10156,210,10,1,23.6410255432,66.974357605,9.7692308426,873048.125,1.2432432175,68380.90625,4233.103515625,2344.48828125,3495.0239257813,607.8302612305,976.8700561523,30608.595703125,7782.3979492188,7814.9604492188,2822.0688476563,401.6021118164
-109.9238586426,43.5910873413,7637,10162,210,10,1,18.8461532593,65.3333358765,16.3846149445,764396.1875,1.1549426317,55618.52734375,3443.0517578125,1906.9210205078,2842.7248535156,494.3869018555,794.5503540039,24895.9140625,6329.91796875,6356.4028320313,2295.3676757813,326.6484985352
-109.9133453369,43.5916137695,7638,10162,210,10,1,22,59.1666679382,19.3333339691,737442.125,1.1136066914,51736.88671875,3202.759765625,1773.8363037109,2644.330078125,459.8834838867,739.0983886719,23158.41796875,5888.1508789063,5912.787109375,2135.1733398438,303.8515930176
-112.0243530273,35.9515228271,7639,10184,210,10,1,17.3333339691,67.7142868042,15.547618866,921868.125,1.1668534279,67768.1484375,4195.1713867188,2323.4797363281,3463.7058105469,602.383605957,968.1165161133,30334.318359375,7712.6616210938,7744.9321289063,2796.7807617188,398.0034790039
-112.0259399414,35.942779541,7640,10184,210,10,1,16.9743595123,66.7435913086,16.8205127716,908017.9375,1.1486102343,65706.3984375,4067.5390625,2252.791015625,3358.3269042969,584.0568847656,938.6628417969,29411.435546875,7478.013671875,7509.302734375,2711.6923828125,385.894744873
-109.8711624146,34.166267395,7641,10190,210,8,2,35.1136360168,54.3181800842,11.25,960212.125,2.6906456947,173100.578125,9417.1884765625,1989.3647460938,6665.6635742188,3100.3090820313,1756.8416748047,64073.04296875,18343.494140625,29452.931640625,9559.2861328125,3384.5036621094
-109.8727416992,34.1576309204,7642,10190,210,8,2,32.0810813904,59.5945930481,8.864865303,986063.375,2.7581546307,182220.921875,9913.3623046875,2094.1806640625,7016.8657226563,3263.6584472656,1849.4064941406,67448.9375,19309.978515625,31004.751953125,10062.947265625,3562.8269042969
-97.3887252808,29.3873653412,7643,10200,210,10,1,7.882352829,75,17.764705658,884404.625,1.1371458769,63358.9140625,3922.2185058594,2172.3056640625,3238.3447265625,563.1903686523,905.1273193359,28360.66015625,7210.8481445313,7241.0185546875,2614.8122558594,372.1079406738
-97.3987731934,29.3864345551,7644,10200,210,10,1,5.2857141495,76.9714279175,18.2857151031,878805.875,1.128567934,62482.90625,3867.9895019531,2142.2709960938,3193.5708007813,555.4035644531,892.6128540039,27968.537109375,7111.1494140625,7140.9028320313,2578.6594238281,366.963104248
-123.4288253784,47.8249168396,7645,10205,210,1,6,70.25,17.3333339691,12.8958330154,1007835.9375,9.8052749634,1106796.125,19368.93359375,9388.0029296875,23124.1328125,11562.06640625,10870.3193359375,487187.9375,176889.734375,181830.78125,75104.0234375,5533.9809570313
-123.4124069214,47.8262290955,7646,10205,210,1,6,50.8199996948,18.1000003815,31.4400005341,830139.5,6.0670189857,564084.875,9871.486328125,4784.6484375,11785.34375,5892.671875,5540.1196289063,248298.0625,90152.8515625,92671.078125,38277.1875,2820.4245605469
-123.4215927124,47.831287384,7647,10205,210,1,6,60.1219520569,13.9024391174,26.4390239716,738732.5625,8.3514585495,690983.375,12092.208984375,5861.01953125,14436.6162109375,7218.3081054688,6786.4438476563,304156.0625,110433.953125,113518.6953125,46888.15625,3454.9169921875
-106.4117889404,40.8916320801,7648,10227,210,10,1,5.8723402023,58.255317688,36.5106391907,751209.875,0.8798314333,41639.1015625,2577.6584472656,1427.6262207031,2128.2204589844,370.1253051758,594.8442382813,18638.453125,4738.92578125,4758.75390625,1718.4388427734,244.5470733643
-106.4147491455,40.9004859924,7649,10227,210,10,1,8.6730766296,49.2692298889,42.6730766296,806502.75,0.7949684858,40392.08984375,2500.4626464844,1384.8715820313,2064.4846191406,359.0407714844,577.0297851563,18080.267578125,4597.0043945313,4616.23828125,1666.9750976563,237.2233886719
-106.4276123047,40.8946723938,7650,10227,210,10,1,6.1147542,57.1803283691,37.2459030151,951531.3125,0.8684085011,52058.0234375,3222.6396484375,1784.8468017578,2660.7434082031,462.7380371094,743.6860961914,23302.166015625,5924.69921875,5949.4887695313,2148.4262695313,305.7376098633
-102.2604675293,50.3776321411,7651,10249,210,12,9,3.065217495,74.5869598389,22.8043479919,879581.75,0.6864141822,54941.921875,1467.1304931641,712.4337158203,1805.2346191406,1279.9655761719,241.5029754639,31033.1328125,3882.1599121094,4238.376953125,1605.9946289063,307.9162597656
-102.2746353149,50.3765678406,7652,10249,210,12,9,6.0392155647,77.6470565796,16.9019603729,946847,0.7397531867,63739.41015625,1702.0523681641,826.5109863281,2094.294921875,1484.91796875,280.173248291,36002.26171875,4503.7846679688,4917.0405273438,1863.1519775391,357.2208862305
-122.1997528076,42.9164047241,7653,10269,210,10,1,27.5306129456,57.1020393372,15.7959184647,1017876.3125,1.1611599922,74460.78125,4609.4775390625,2552.94140625,3805.7734375,661.8736572266,1063.7254638672,33330.06640625,8474.3466796875,8509.8037109375,3072.9848632813,437.3094177246
-122.2069320679,42.9227218628,7654,10269,210,8,2,25.1162796021,54.6976737976,20.7674427032,911001.0625,2.4012827873,146567.265625,7973.6962890625,1684.4298095703,5643.93359375,2625.0856933594,1487.5484619141,54251.765625,15531.7548828125,24938.3125,8094.013671875,2865.7182617188
-122.2153244019,42.9156608582,7655,10269,210,10,1,28.9454536438,52.581817627,19.0363636017,1080750.75,1.1185542345,76159.3359375,4714.6254882813,2611.1772460938,3892.5881347656,676.971862793,1087.9904785156,34090.3671875,8667.658203125,8703.923828125,3143.0834960938,447.2850036621
-106.6256637573,40.9090003967,7656,10304,210,10,1,32.7402839661,40.05027771,27.2094364166,842672.125,0.998686552,53018.6171875,3282.1047363281,1817.7811279297,2709.8403320313,471.2765808105,757.4087524414,23732.142578125,6034.0229492188,6059.2700195313,2188.0698242188,311.3791503906
-106.6380310059,40.908000946,7657,10304,210,10,1,23.0652179718,49.0434799194,28.4782600403,827992.75,0.989331305,51607.02734375,3194.720703125,1769.3837890625,2637.6923828125,458.7291259766,737.2431640625,23100.287109375,5873.37109375,5897.9453125,2129.8137207031,303.0888671875
-110.3791656494,43.3222236633,7658,10343,210,8,2,28.9772720337,51.6136360168,19.8181819916,891415.75,2.4246580601,144812.359375,7878.224609375,1664.2613525391,5576.3559570313,2593.654296875,1469.7373046875,53602.18359375,15345.7861328125,24639.712890625,7997.1000976563,2831.4057617188
-110.381729126,43.3311958313,7659,10343,210,10,1,20.7000007629,61.9249992371,17.8999996185,886741,1.1336150169,63329.04296875,3920.3693847656,2171.2814941406,3236.8178710938,562.9248046875,904.7006225586,28347.28515625,7207.4487304688,7237.6049804688,2613.5795898438,371.9324951172
-110.3911895752,43.3211669922,7660,10343,210,9,1,28.9024391174,54.0487823486,17.6341457367,846758.3125,2.349344492,125327.59375,7758.3754882813,4296.9462890625,6405.6328125,1114.0230712891,1790.3941650391,56099.0234375,14263.4736328125,14323.1533203125,5172.25,736.0510253906
-119.9001998901,39.9951515198,7661,10215,210,10,1,1.1515151262,60.9545440674,38.2727279663,1010229,0.8520951271,54231.109375,3357.1638183594,1859.3522949219,2771.8122558594,482.0542907715,774.7300415039,24274.876953125,6172.0166015625,6197.8403320313,2238.1088867188,318.5001525879
-99.0973968506,51.1867980957,7662,10115,210,9,1,18.8703708649,71.1666641235,10.6111106873,897174.3125,2.5500290394,144132.6875,8922.5009765625,4941.6923828125,7366.7822265625,1281.1794433594,2059.0385742188,64516.5390625,16403.673828125,16472.30859375,5948.3334960938,846.4936523438
-105.2957992554,43.5927009583,7663,10119,210,10,1,0.3714285791,47.0857124329,52.9142875671,471752.1875,0.65111202,19351.302734375,1197.9377441406,663.4732666016,989.0665283203,172.0115661621,276.4471435547,8662.0107421875,2202.3625488281,2211.5771484375,798.6251220703,113.6505050659
-103.172203064,32.1833000183,7664,10122,210,7,2,1.4047619104,65.4523773193,33.6190490723,663361.6875,0.5372640491,23878.826171875,1299.0793457031,274.428314209,919.5130004883,427.680480957,242.3522491455,8838.728515625,2530.4428710938,4062.9643554688,1318.6813964844,466.8844604492
-121.0761032104,46.7896003723,7665,10124,210,1,6,33.4000015259,44.2000007629,22.75,774548.4375,3.6426992416,316002.0625,5530.0366210938,2680.3745117188,6602.185546875,3301.0927734375,3103.591796875,139097.328125,50503.8984375,51914.625,21442.99609375,1580.0103759766
-119.9013977051,40.0119018555,7666,10133,210,10,1,1.4047619104,60.047618866,39.0714302063,609935.3125,0.8431267142,32397.923828125,2005.5856933594,1110.7860107422,1655.8939208984,287.9815673828,462.8274536133,14501.927734375,3687.1918945313,3702.6196289063,1337.0571289063,190.2735137939
-119.8737030029,39.8772010803,7667,10136,210,10,1,1.0285714865,54.7428588867,44.4857139587,555717.5,0.7651840448,26789.25,1658.3819580078,918.4885864258,1369.2282714844,238.126663208,382.7035522461,11991.3779296875,3048.8715820313,3061.6284179688,1105.5880126953,157.333694458
-119.9308013916,39.9351005554,7668,10137,210,10,1,1.6428571939,63.6190490723,35.2619056702,648059.6875,0.8953933716,36556.90234375,2263.0463867188,1253.3797607422,1868.4641113281,324.9502868652,522.2415161133,16363.568359375,4160.5239257813,4177.9321289063,1508.6976318359,214.6992950439
-121.8468017578,36.4719009399,7669,10144,210,1,6,47.0277786255,47.8611106873,5.6388888359,943856.1875,6.5026612282,687408.625,12029.6513671875,5830.6982421875,14361.9296875,7180.96484375,6751.3349609375,302582.53125,109862.6328125,112931.4140625,46645.5859375,3437.04296875
-99.2783966064,50.7551002502,7670,10146,210,10,1,8.2083330154,79.0416641235,13.125,871856.6875,1.1970701218,65751.4375,4070.3271484375,2254.3349609375,3360.62890625,584.4572143555,939.3062133789,29431.595703125,7483.1396484375,7514.4497070313,2713.5512695313,386.1592102051
-96.4781036377,49.7277984619,7671,10149,210,10,1,22.75,56.3499984741,21.375,788874.625,1.0852519274,53936.04296875,3338.8979492188,1849.2358398438,2756.7312011719,479.4314880371,770.5148925781,24142.8046875,6138.435546875,6164.119140625,2225.9318847656,316.7672729492
-107.6147003174,45.6946983337,7672,10150,210,12,9,2.7083332539,74.9375,22.9583339691,772261.5,0.6863580346,48234.359375,1288.0163574219,625.4564208984,1584.8432617188,1123.7014160156,212.0191497803,27244.46484375,3408.2080078125,3720.9360351563,1409.9273681641,270.3244018555
-105.258102417,43.5782012939,7673,10163,210,10,1,1.1666666269,48.1875,51.125,489677.34375,0.677139163,20889.521484375,1293.1608886719,716.2121582031,1067.6866455078,185.6846466064,298.4217224121,9350.5478515625,2377.4265136719,2387.3737792969,862.1071777344,122.6845016479
-106.615196228,41.0135993958,7674,10164,210,10,1,21.2619056702,47.8809509277,31.3333339691,687558.1875,0.9486399889,41091.4453125,2543.7563476563,1408.849609375,2100.2297363281,365.2573242188,587.020690918,18393.31640625,4676.5986328125,4696.1655273438,1695.8375244141,241.3307189941
-112.0412979126,35.9258003235,7675,10183,210,10,1,13.7142858505,66.9142837524,19.9428577423,800681.75,1.1062239408,55801.19921875,3454.3603515625,1913.1839599609,2852.0612792969,496.0106506348,797.1599731445,24977.6796875,6350.7075195313,6377.2797851563,2302.9064941406,327.7213439941
-111.3688964844,34.9322013855,7676,10193,210,10,1,26.7568283081,56.8814620972,16.36170578,836314.375,1.1475173235,60460.16796875,3742.7724609375,2072.9201660156,3090.1865234375,537.4237670898,863.7166748047,27063.123046875,6880.9428710938,6909.7333984375,2495.1813964844,355.0835266113
-115.2171020508,32.2350997925,7677,10194,210,12,9,2.9166667461,75.805557251,21.8333339691,781147.9375,0.3224777281,22923.15625,612.123840332,297.245300293,753.1893920898,534.0339355469,100.7611312866,12947.8046875,1619.7349853516,1768.3577880859,670.0615234375,128.4704284668
-115.0818023682,32.1593017578,7678,10195,210,12,9,1.3666666746,81.9333343506,17.3333339691,826104.75,0.3412301242,25652.158203125,684.9971923828,332.6323547363,842.8565673828,597.6105957031,112.7567367554,14489.240234375,1812.5643310547,1978.8806152344,749.8323364258,143.764831543
-110.9636001587,31.2569999695,7679,10196,210,7,2,0.400000006,23.9333324432,76.3000030518,236794.1875,0.0996790677,1581.4294433594,86.0344772339,18.1746349335,60.8968315125,28.3241100311,16.050327301,585.3648681641,167.5843200684,269.0790405273,87.3326721191,30.9204845428
-114.2661972046,37.4343986511,7683,10263,210,9,1,6.1999998093,64.8857116699,29.4571437836,705764.75,2.0132894516,89517.25,5541.5439453125,3069.1630859375,4575.326171875,795.7088623047,1278.8177490234,40069.62890625,10187.916015625,10230.5419921875,3694.3625488281,525.7362670898
-121.2090988159,44.5495986938,7684,10293,210,12,9,4.8285713196,74.8285751343,20.9142856598,792538.125,0.7041372657,50783.05859375,1356.0751953125,658.5056152344,1668.5864257813,1183.0778808594,223.2222442627,28684.060546875,3588.2976074219,3917.5505371094,1484.4279785156,284.6083679199
-120.1894989014,46.6281013489,7685,10294,210,10,1,2.3958332539,61.5,36.4166679382,637495.25,0.8766508698,35208.2265625,2179.5568847656,1207.1392822266,1799.5317382813,312.9620361328,502.9746704102,15759.8740234375,4007.0317382813,4023.7973632813,1453.0379638672,206.7784881592
-120.176399231,46.7853012085,7686,10295,210,10,1,1.5,62.875,36.1041679382,640652.0625,0.8832250834,35647.921875,2206.7756347656,1222.2143554688,1822.0047607422,316.8703613281,509.2559509277,15956.6865234375,4057.0727539063,4074.0476074219,1471.1838378906,209.3607940674
-115.0739974976,32.4129981995,7687,10298,210,12,9,2.2571427822,79,19.2857151031,806637.5625,0.3328617513,24433.390625,652.4521484375,316.8285522461,802.8114013672,569.2173461914,107.3995132446,13800.837890625,1726.447265625,1884.8614501953,714.2067871094,136.934387207
-106.4022979736,40.9117012024,7688,10301,210,10,1,6,61.1190490723,33.4761886597,666086,0.9208733439,38642.9921875,2392.185546875,1324.9027099609,1975.0864257813,343.4932861328,552.0427246094,17297.33984375,4397.9404296875,4416.341796875,1594.7901611328,226.9509277344
-111.5923995972,42.6845016479,7689,10339,210,10,1,3.4857141972,54.5428581238,42.4285697937,576686.125,0.7961519957,28925.17578125,1790.6063232422,991.7204589844,1478.3979492188,257.112701416,413.2168273926,12947.4609375,3291.9606933594,3305.7346191406,1193.7375488281,169.878036499
